Genome	Permutation	Clusters
1149	18	Perm40	25992
1150	19	Perm40	26525
1151	20	Perm40	26872
1152	21	Perm40	27455
1153	22	Perm40	27590
1154	23	Perm40	28209
1155	24	Perm40	28820
1156	25	Perm40	29638
1157	26	Perm40	30122
1158	27	Perm40	30439
1159	28	Perm40	30920
1160	29	Perm40	30970
1161	1	Perm41	3038
1162	2	Perm41	4888
1163	3	Perm41	6330
1164	4	Perm41	10252
1165	5	Perm41	13861
1166	6	Perm41	17478
1167	7	Perm41	18550
1168	8	Perm41	19204
1169	9	Perm41	20430
1170	10	Perm41	21190
1171	11	Perm41	21885
1172	12	Perm41	22752
1173	13	Perm41	22781
1174	14	Perm41	23109
1175	15	Perm41	24044
1176	16	Perm41	24930
1177	17	Perm41	25448
1178	18	Perm41	26309
1179	19	Perm41	26993
1180	20	Perm41	27209
1181	21	Perm41	27793
1182	22	Perm41	27998
1183	23	Perm41	28720
1184	24	Perm41	29064
1185	25	Perm41	29685
1186	26	Perm41	29939
1187	27	Perm41	30050
1188	28	Perm41	30535
1189	29	Perm41	30970
1190	1	Perm42	2908
1191	2	Perm42	7430
1192	3	Perm42	9487
1193	4	Perm42	10896
1194	5	Perm42	12081
1195	6	Perm42	14601
1196	7	Perm42	15728
1197	8	Perm42	17597
1198	9	Perm42	19224
1199	10	Perm42	20160
1200	11	Perm42	21071
1201	12	Perm42	21792
1202	13	Perm42	22915
1203	14	Perm42	23734
1204	15	Perm42	24423
1205	16	Perm42	24973
1206	17	Perm42	25636
1207	18	Perm42	26152
1208	19	Perm42	26980
1209	20	Perm42	27591
1210	21	Perm42	28182
1211	22	Perm42	28656
1212	23	Perm42	29215
1213	24	Perm42	29334
1214	25	Perm42	29828
1215	26	Perm42	30018
1216	27	Perm42	30437
1217	28	Perm42	30456
1218	29	Perm42	30970
1219	1	Perm43	2948
1220	2	Perm43	4802
1221	3	Perm43	6221
1222	4	Perm43	7552
1223	5	Perm43	11604
1224	6	Perm43	13117
1225	7	Perm43	16062
1226	8	Perm43	16819
1227	9	Perm43	19274
1228	10	Perm43	20013
1229	11	Perm43	20874
1230	12	Perm43	21481
1231	13	Perm43	22786
1232	14	Perm43	23368
1233	15	Perm43	24742
1234	16	Perm43	25395
1235	17	Perm43	26252
1236	18	Perm43	26719
1237	19	Perm43	27549
1238	20	Perm43	27769
1239	21	Perm43	28269
1240	22	Perm43	28479
1241	23	Perm43	28628
1242	24	Perm43	29151
1243	25	Perm43	29340
1244	26	Perm43	29360
1245	27	Perm43	29860
1246	28	Perm43	30098
1247	29	Perm43	30970
1248	1	Perm44	3367
1249	2	Perm44	7588
1250	3	Perm44	10453
1251	4	Perm44	11602
1252	5	Perm44	13385
1253	6	Perm44	15895
1254	7	Perm44	17074
1255	8	Perm44	18484
1256	9	Perm44	19857
1257	10	Perm44	20621
1258	11	Perm44	21582
1259	12	Perm44	22496
1260	13	Perm44	23191
1261	14	Perm44	23817
1262	15	Perm44	24451
1263	16	Perm44	25297
1264	17	Perm44	26200
1265	18	Perm44	26724
1266	19	Perm44	27698
1267	20	Perm44	27939
1268	21	Perm44	28140
1269	22	Perm44	28898
1270	23	Perm44	29172
1271	24	Perm44	29195
1272	25	Perm44	29338
1273	26	Perm44	29863
1274	27	Perm44	30340
1275	28	Perm44	30732
1276	29	Perm44	30970
1277	1	Perm45	4631
1278	2	Perm45	7323
1279	3	Perm45	9277
1280	4	Perm45	12026
1281	5	Perm45	14170
1282	6	Perm45	15430
1283	7	Perm45	17035
1284	8	Perm45	18598
1285	9	Perm45	19569
1286	10	Perm45	20505
1287	11	Perm45	21635
1288	12	Perm45	22439
1289	13	Perm45	23386
1290	14	Perm45	24210
1291	15	Perm45	24991
1292	16	Perm45	25679
1293	17	Perm45	26237
1294	18	Perm45	26894
1295	19	Perm45	27710
1296	20	Perm45	28350
1297	21	Perm45	28568
1298	22	Perm45	29068
1299	23	Perm45	29089
1300	24	Perm45	29389
1301	25	Perm45	29813
1302	26	Perm45	30005
1303	27	Perm45	30382
1304	28	Perm45	30501
1305	29	Perm45	30970
1306	1	Perm46	2739
1307	2	Perm46	6625
1308	3	Perm46	10188
1309	4	Perm46	12573
1310	5	Perm46	14066
1311	6	Perm46	15193
1312	7	Perm46	16149
1313	8	Perm46	18289
1314	9	Perm46	19664
1315	10	Perm46	20719
1316	11	Perm46	21638
1317	12	Perm46	22173
1318	13	Perm46	23123
1319	14	Perm46	23985
1320	15	Perm46	24792
1321	16	Perm46	25218
1322	17	Perm46	25971
1323	18	Perm46	26395
1324	19	Perm46	26712
1325	20	Perm46	27291
1326	21	Perm46	27687
1327	22	Perm46	28242
1328	23	Perm46	28581
1329	24	Perm46	29099
1330	25	Perm46	29528
1331	26	Perm46	29687
1332	27	Perm46	29983
1333	28	Perm46	30489
1334	29	Perm46	30970
1335	1	Perm47	3016
1336	2	Perm47	4393
1337	3	Perm47	8830
1338	4	Perm47	10575
1339	5	Perm47	13307
1340	6	Perm47	15445
1341	7	Perm47	17267
1342	8	Perm47	18362
1343	9	Perm47	19237
1344	10	Perm47	19960
1345	11	Perm47	21185
1346	12	Perm47	22202
1347	13	Perm47	23840
1348	14	Perm47	24460
1349	15	Perm47	24909
1350	16	Perm47	25487
1351	17	Perm47	26167
1352	18	Perm47	26370
1353	19	Perm47	26935
1354	20	Perm47	27813
1355	21	Perm47	28334
1356	22	Perm47	28907
1357	23	Perm47	29287
1358	24	Perm47	29513
1359	25	Perm47	30007
1360	26	Perm47	30086
1361	27	Perm47	30233
1362	28	Perm47	30732
1363	29	Perm47	30970
1364	1	Perm48	4386
1365	2	Perm48	7741
1366	3	Perm48	9112
1367	4	Perm48	10768
1368	5	Perm48	12465
1369	6	Perm48	13684
1370	7	Perm48	16616
1371	8	Perm48	18142
1372	9	Perm48	19133
1373	10	Perm48	19466
1374	11	Perm48	20644
1375	12	Perm48	21735
1376	13	Perm48	22189
1377	14	Perm48	22563
1378	15	Perm48	23012
1379	16	Perm48	23845
1380	17	Perm48	24749
1381	18	Perm48	25516
1382	19	Perm48	26346
1383	20	Perm48	26976
1384	21	Perm48	27533
1385	22	Perm48	27849
1386	23	Perm48	28343
1387	24	Perm48	28909
1388	25	Perm48	29374
1389	26	Perm48	29564
1390	27	Perm48	30133
1391	28	Perm48	30535
1392	29	Perm48	30970
1393	1	Perm49	3133
1394	2	Perm49	4923
1395	3	Perm49	8882
1396	4	Perm49	11937
1397	5	Perm49	13461
1398	6	Perm49	14590
1399	7	Perm49	15597
1400	8	Perm49	17959
1401	9	Perm49	19265
1402	10	Perm49	20019
1403	11	Perm49	21035
1404	12	Perm49	22148
1405	13	Perm49	22864
1406	14	Perm49	23543
1407	15	Perm49	24464
1408	16	Perm49	25336
1409	17	Perm49	25967
1410	18	Perm49	26511
1411	19	Perm49	27316
1412	20	Perm49	27643
1413	21	Perm49	27992
1414	22	Perm49	28397
1415	23	Perm49	28477
1416	24	Perm49	29089
1417	25	Perm49	29321
1418	26	Perm49	29813
1419	27	Perm49	30113
1420	28	Perm49	30565
1421	29	Perm49	30970
1422	1	Perm50	3309
1423	2	Perm50	7427
1424	3	Perm50	11092
1425	4	Perm50	12632
1426	5	Perm50	14035
1427	6	Perm50	16213
1428	7	Perm50	17668
1429	8	Perm50	18854
1430	9	Perm50	19598
1431	10	Perm50	20413
1432	11	Perm50	21005
1433	12	Perm50	21804
1434	13	Perm50	22495
1435	14	Perm50	23014
1436	15	Perm50	23770
1437	16	Perm50	24364
1438	17	Perm50	24634
1439	18	Perm50	25211
1440	19	Perm50	26069
1441	20	Perm50	26360
1442	21	Perm50	26982
1443	22	Perm50	27753
1444	23	Perm50	28298
1445	24	Perm50	28785
1446	25	Perm50	29658
1447	26	Perm50	30137
1448	27	Perm50	30317
1449	28	Perm50	30456
1450	29	Perm50	30970
1451	1	Perm51	5310
1452	2	Perm51	7890
1453	3	Perm51	9850
1454	4	Perm51	11296
1455	5	Perm51	12601
1456	6	Perm51	16003
1457	7	Perm51	17632
1458	8	Perm51	18679
1459	9	Perm51	19594
1460	10	Perm51	21280
1461	11	Perm51	22176
1462	12	Perm51	22900
1463	13	Perm51	23653
1464	14	Perm51	24407
1465	15	Perm51	25052
1466	16	Perm51	25648
1467	17	Perm51	26222
1468	18	Perm51	26756
1469	19	Perm51	26840
1470	20	Perm51	27122
1471	21	Perm51	27316
1472	22	Perm51	28208
1473	23	Perm51	28716
1474	24	Perm51	29464
1475	25	Perm51	29737
1476	26	Perm51	29836
1477	27	Perm51	30378
1478	28	Perm51	30847
1479	29	Perm51	30970
1480	1	Perm52	3133
1481	2	Perm52	7238
1482	3	Perm52	9932
1483	4	Perm52	11954
1484	5	Perm52	13105
1485	6	Perm52	14240
1486	7	Perm52	15374
1487	8	Perm52	16267
1488	9	Perm52	19421
1489	10	Perm52	20235
1490	11	Perm52	21636
1491	12	Perm52	22670
1492	13	Perm52	23380
1493	14	Perm52	24025
1494	15	Perm52	24718
1495	16	Perm52	25545
1496	17	Perm52	26334
1497	18	Perm52	26662
1498	19	Perm52	26997
1499	20	Perm52	27585
1500	21	Perm52	28091
1501	22	Perm52	28392
1502	23	Perm52	28524
1503	24	Perm52	29356
1504	25	Perm52	29501
1505	26	Perm52	29998
1506	27	Perm52	30494
1507	28	Perm52	30513
1508	29	Perm52	30970
1509	1	Perm53	3038
1510	2	Perm53	8249
1511	3	Perm53	9884
1512	4	Perm53	12505
1513	5	Perm53	14515
1514	6	Perm53	16265
1515	7	Perm53	17686
1516	8	Perm53	18663
1517	9	Perm53	19897
1518	10	Perm53	20840
1519	11	Perm53	21762
1520	12	Perm53	22693
1521	13	Perm53	23443
1522	14	Perm53	23995
1523	15	Perm53	24911
1524	16	Perm53	25857
1525	17	Perm53	26247
1526	18	Perm53	27022
1527	19	Perm53	27573
1528	20	Perm53	28194
1529	21	Perm53	28528
1530	22	Perm53	28709
1531	23	Perm53	28732
1532	24	Perm53	29258
1533	25	Perm53	29526
1534	26	Perm53	29693
1535	27	Perm53	29989
1536	28	Perm53	30501
1537	29	Perm53	30970
1538	1	Perm54	1643
1539	2	Perm54	3483
1540	3	Perm54	7623
1541	4	Perm54	10350
1542	5	Perm54	12019
1543	6	Perm54	13754
1544	7	Perm54	14799
1545	8	Perm54	17126
1546	9	Perm54	19591
1547	10	Perm54	20795
1548	11	Perm54	21949
1549	12	Perm54	22824
1550	13	Perm54	23599
1551	14	Perm54	24314
1552	15	Perm54	25230
1553	16	Perm54	25349
1554	17	Perm54	26177
1555	18	Perm54	26725
1556	19	Perm54	27335
1557	20	Perm54	27922
1558	21	Perm54	28309
1559	22	Perm54	28419
1560	23	Perm54	28978
1561	24	Perm54	29162
1562	25	Perm54	29321
1563	26	Perm54	29797
1564	27	Perm54	30097
1565	28	Perm54	30513
1566	29	Perm54	30970
1567	1	Perm55	4989
1568	2	Perm55	7751
1569	3	Perm55	10807
1570	4	Perm55	12470
1571	5	Perm55	14182
1572	6	Perm55	15490
1573	7	Perm55	17324
1574	8	Perm55	18467
1575	9	Perm55	19303
1576	10	Perm55	20626
1577	11	Perm55	21696
1578	12	Perm55	22576
1579	13	Perm55	23664
1580	14	Perm55	24578
1581	15	Perm55	25022
1582	16	Perm55	25889
1583	17	Perm55	26514
1584	18	Perm55	26907
1585	19	Perm55	27223
1586	20	Perm55	27247
1587	21	Perm55	27390
1588	22	Perm55	27972
1589	23	Perm55	28567
1590	24	Perm55	29097
1591	25	Perm55	29837
1592	26	Perm55	30302
1593	27	Perm55	30436
1594	28	Perm55	30828
1595	29	Perm55	30970
1596	1	Perm56	2156
1597	2	Perm56	5033
1598	3	Perm56	6776
1599	4	Perm56	11486
1600	5	Perm56	12787
1601	6	Perm56	14975
1602	7	Perm56	15980
1603	8	Perm56	17385
1604	9	Perm56	19227
1605	10	Perm56	20224
1606	11	Perm56	20911
1607	12	Perm56	22028
1608	13	Perm56	23267
1609	14	Perm56	23877
1610	15	Perm56	24587
1611	16	Perm56	25463
1612	17	Perm56	26176
1613	18	Perm56	27126
1614	19	Perm56	27715
1615	20	Perm56	28261
1616	21	Perm56	28429
1617	22	Perm56	28612
1618	23	Perm56	29181
1619	24	Perm56	29737
1620	25	Perm56	30049
1621	26	Perm56	30069
1622	27	Perm56	30382
1623	28	Perm56	30831
1624	29	Perm56	30970
1625	1	Perm57	2942
1626	2	Perm57	4868
1627	3	Perm57	6236
1628	4	Perm57	10443
1629	5	Perm57	11602
1630	6	Perm57	12671
1631	7	Perm57	15026
1632	8	Perm57	16277
1633	9	Perm57	18353
1634	10	Perm57	19575
1635	11	Perm57	20481
1636	12	Perm57	22432
1637	13	Perm57	23550
1638	14	Perm57	24341
1639	15	Perm57	24916
1640	16	Perm57	25601
1641	17	Perm57	25911
1642	18	Perm57	26341
1643	19	Perm57	26964
1644	20	Perm57	27216
1645	21	Perm57	28055
1646	22	Perm57	28807
1647	23	Perm57	29417
1648	24	Perm57	29604
1649	25	Perm57	29735
1650	26	Perm57	29770
1651	27	Perm57	30133
1652	28	Perm57	30578
1653	29	Perm57	30970
1654	1	Perm58	1643
1655	2	Perm58	4572
1656	3	Perm58	8876
1657	4	Perm58	11708
1658	5	Perm58	14666
1659	6	Perm58	16327
1660	7	Perm58	17572
1661	8	Perm58	18738
1662	9	Perm58	20038
1663	10	Perm58	21143
1664	11	Perm58	22033
1665	12	Perm58	22609
1666	13	Perm58	23467
1667	14	Perm58	24234
1668	15	Perm58	24602
1669	16	Perm58	25483
1670	17	Perm58	25834
1671	18	Perm58	26524
1672	19	Perm58	27176
1673	20	Perm58	27680
1674	21	Perm58	27984
1675	22	Perm58	28226
1676	23	Perm58	28422
1677	24	Perm58	28701
1678	25	Perm58	28975
1679	26	Perm58	29274
1680	27	Perm58	29778
1681	28	Perm58	30513
1682	29	Perm58	30970
1683	1	Perm59	3367
1684	2	Perm59	5434
1685	3	Perm59	9641
1686	4	Perm59	12745
1687	5	Perm59	14021
1688	6	Perm59	15076
1689	7	Perm59	16593
1690	8	Perm59	18534
1691	9	Perm59	20352
1692	10	Perm59	21409
1693	11	Perm59	21445
1694	12	Perm59	22000
1695	13	Perm59	22971
1696	14	Perm59	23257
1697	15	Perm59	24186
1698	16	Perm59	24955
1699	17	Perm59	25661
1700	18	Perm59	25961
1701	19	Perm59	26330
1702	20	Perm59	27217
1703	21	Perm59	27867
1704	22	Perm59	28501
1705	23	Perm59	28654
1706	24	Perm59	28815
1707	25	Perm59	29219
1708	26	Perm59	29685
1709	27	Perm59	30178
1710	28	Perm59	30473
1711	29	Perm59	30970
1712	1	Perm60	4631
1713	2	Perm60	7891
1714	3	Perm60	10560
1715	4	Perm60	12139
1716	5	Perm60	13002
1717	6	Perm60	15669
1718	7	Perm60	17780
1719	8	Perm60	18705
1720	9	Perm60	19974
1721	10	Perm60	21029
1722	11	Perm60	21891
1723	12	Perm60	22806
1724	13	Perm60	23534
1725	14	Perm60	24116
1726	15	Perm60	24545
1727	16	Perm60	24966
1728	17	Perm60	25562
1729	18	Perm60	26213
1730	19	Perm60	26469
1731	20	Perm60	27323
1732	21	Perm60	27747
1733	22	Perm60	27888
1734	23	Perm60	28044
1735	24	Perm60	28592
1736	25	Perm60	29470
1737	26	Perm60	29994
1738	27	Perm60	30439
1739	28	Perm60	30831
1740	29	Perm60	30970
1741	1	Perm61	2739
1742	2	Perm61	6553
1743	3	Perm61	9389
1744	4	Perm61	11646
1745	5	Perm61	13114
1746	6	Perm61	15123
1747	7	Perm61	16407
1748	8	Perm61	17370
1749	9	Perm61	19199
1750	10	Perm61	20172
1751	11	Perm61	21267
1752	12	Perm61	22281
1753	13	Perm61	23121
1754	14	Perm61	23832
1755	15	Perm61	24436
1756	16	Perm61	25073
1757	17	Perm61	25726
1758	18	Perm61	26556
1759	19	Perm61	27435
1760	20	Perm61	27835
1761	21	Perm61	28164
1762	22	Perm61	28640
1763	23	Perm61	28785
1764	24	Perm61	29268
1765	25	Perm61	29546
1766	26	Perm61	30294
1767	27	Perm61	30424
1768	28	Perm61	30861
1769	29	Perm61	30970
1770	1	Perm62	1643
1771	2	Perm62	5617
1772	3	Perm62	9097
1773	4	Perm62	12106
1774	5	Perm62	14076
1775	6	Perm62	15089
1776	7	Perm62	17335
1777	8	Perm62	18813
1778	9	Perm62	20050
1779	10	Perm62	21192
1780	11	Perm62	22241
1781	12	Perm62	22959
1782	13	Perm62	23811
1783	14	Perm62	24683
1784	15	Perm62	25192
1785	16	Perm62	25722
1786	17	Perm62	26083
1787	18	Perm62	26593
1788	19	Perm62	27180
1789	20	Perm62	27852
1790	21	Perm62	28140
1791	22	Perm62	28434
1792	23	Perm62	29041
1793	24	Perm62	29611
1794	25	Perm62	29765
1795	26	Perm62	30241
1796	27	Perm62	30710
1797	28	Perm62	30861
1798	29	Perm62	30970
1799	1	Perm63	3159
1800	2	Perm63	7362
1801	3	Perm63	11074
1802	4	Perm63	13239
1803	5	Perm63	15014
1804	6	Perm63	16198
1805	7	Perm63	17377
1806	8	Perm63	18502
1807	9	Perm63	19416
1808	10	Perm63	20295
1809	11	Perm63	20873
1810	12	Perm63	21934
1811	13	Perm63	22548
1812	14	Perm63	23395
1813	15	Perm63	24185
1814	16	Perm63	24899
1815	17	Perm63	25610
1816	18	Perm63	26507
1817	19	Perm63	27155
1818	20	Perm63	28002
1819	21	Perm63	28336
1820	22	Perm63	29039
1821	23	Perm63	29180
1822	24	Perm63	29323
1823	25	Perm63	29807
1824	26	Perm63	30304
1825	27	Perm63	30711
1826	28	Perm63	30732
1827	29	Perm63	30970
1828	1	Perm64	4288
1829	2	Perm64	5617
1830	3	Perm64	8464
1831	4	Perm64	11619
1832	5	Perm64	12830
1833	6	Perm64	15418
1834	7	Perm64	16538
1835	8	Perm64	17527
1836	9	Perm64	19472
1837	10	Perm64	20945
1838	11	Perm64	22026
1839	12	Perm64	22886
1840	13	Perm64	23421
1841	14	Perm64	24292
1842	15	Perm64	24782
1843	16	Perm64	25069
1844	17	Perm64	25324
1845	18	Perm64	25990
1846	19	Perm64	26331
1847	20	Perm64	26899
1848	21	Perm64	27101
1849	22	Perm64	27245
1850	23	Perm64	28000
1851	24	Perm64	28572
1852	25	Perm64	29077
1853	26	Perm64	29524
1854	27	Perm64	29762
1855	28	Perm64	30165
1856	29	Perm64	30970
1857	1	Perm65	1754
1858	2	Perm65	4393
1859	3	Perm65	8927
1860	4	Perm65	11412
1861	5	Perm65	12924
1862	6	Perm65	14268
1863	7	Perm65	15544
1864	8	Perm65	16430
1865	9	Perm65	19376
1866	10	Perm65	20361
1867	11	Perm65	21257
1868	12	Perm65	22315
1869	13	Perm65	23744
1870	14	Perm65	24573
1871	15	Perm65	25076
1872	16	Perm65	25709
1873	17	Perm65	26199
1874	18	Perm65	26730
1875	19	Perm65	27505
1876	20	Perm65	28028
1877	21	Perm65	28467
1878	22	Perm65	28980
1879	23	Perm65	29267
1880	24	Perm65	29785
1881	25	Perm65	30087
1882	26	Perm65	30252
1883	27	Perm65	30411
1884	28	Perm65	30861
1885	29	Perm65	30970
1886	1	Perm66	1754
1887	2	Perm66	4429
1888	3	Perm66	8595
1889	4	Perm66	11551
1890	5	Perm66	13668
1891	6	Perm66	15275
1892	7	Perm66	16417
1893	8	Perm66	17459
1894	9	Perm66	18405
1895	10	Perm66	18897
1896	11	Perm66	19488
1897	12	Perm66	21106
1898	13	Perm66	21325
1899	14	Perm66	22508
1900	15	Perm66	23562
1901	16	Perm66	24442
1902	17	Perm66	25465
1903	18	Perm66	26181
1904	19	Perm66	26836
1905	20	Perm66	27403
1906	21	Perm66	27578
1907	22	Perm66	28120
1908	23	Perm66	28411
1909	24	Perm66	28988
1910	25	Perm66	29156
1911	26	Perm66	29668
1912	27	Perm66	30415
1913	28	Perm66	30534
1914	29	Perm66	30970
1915	1	Perm67	3016
1916	2	Perm67	7557
1917	3	Perm67	8755
1918	4	Perm67	10600
1919	5	Perm67	13375
1920	6	Perm67	15020
1921	7	Perm67	16367
1922	8	Perm67	17799
1923	9	Perm67	19223
1924	10	Perm67	20050
1925	11	Perm67	21252
1926	12	Perm67	22351
1927	13	Perm67	23302
1928	14	Perm67	23642
1929	15	Perm67	24503
1930	16	Perm67	25021
1931	17	Perm67	25769
1932	18	Perm67	25945
1933	19	Perm67	26608
1934	20	Perm67	27154
1935	21	Perm67	27176
1936	22	Perm67	27926
1937	23	Perm67	28461
1938	24	Perm67	28631
1939	25	Perm67	29095
1940	26	Perm67	29407
1941	27	Perm67	29645
1942	28	Perm67	30165
1943	29	Perm67	30970
1944	1	Perm68	1643
1945	2	Perm68	4533
1946	3	Perm68	8546
1947	4	Perm68	10236
1948	5	Perm68	11807
1949	6	Perm68	12865
1950	7	Perm68	14292
1951	8	Perm68	16987
1952	9	Perm68	19114
1953	10	Perm68	20942
1954	11	Perm68	21700
1955	12	Perm68	22592
1956	13	Perm68	23246
1957	14	Perm68	24472
1958	15	Perm68	25159
1959	16	Perm68	25818
1960	17	Perm68	26395
1961	18	Perm68	27229
1962	19	Perm68	27686
1963	20	Perm68	27928
1964	21	Perm68	28175
1965	22	Perm68	28487
1966	23	Perm68	28922
1967	24	Perm68	29391
1968	25	Perm68	29560
1969	26	Perm68	29832
1970	27	Perm68	30300
1971	28	Perm68	30489
1972	29	Perm68	30970
1973	1	Perm69	4552
1974	2	Perm69	7136
1975	3	Perm69	10171
1976	4	Perm69	11742
1977	5	Perm69	13128
1978	6	Perm69	14552
1979	7	Perm69	16748
1980	8	Perm69	17809
1981	9	Perm69	18721
1982	10	Perm69	19746
1983	11	Perm69	20600
1984	12	Perm69	21802
1985	13	Perm69	23074
1986	14	Perm69	23853
1987	15	Perm69	24801
1988	16	Perm69	25498
1989	17	Perm69	25957
1990	18	Perm69	26580
1991	19	Perm69	27231
1992	20	Perm69	27471
1993	21	Perm69	27947
1994	22	Perm69	27966
1995	23	Perm69	28580
1996	24	Perm69	29027
1997	25	Perm69	29595
1998	26	Perm69	30072
1999	27	Perm69	30541
2000	28	Perm69	30675
2001	29	Perm69	30970
2002	1	Perm70	4989
2003	2	Perm70	6405
2004	3	Perm70	9095
2005	4	Perm70	10945
2006	5	Perm70	12194
2007	6	Perm70	14709
2008	7	Perm70	16413
2009	8	Perm70	17767
2010	9	Perm70	18887
2011	10	Perm70	19913
2012	11	Perm70	21042
2013	12	Perm70	22227
2014	13	Perm70	22614
2015	14	Perm70	23367
2016	15	Perm70	23956
2017	16	Perm70	24632
2018	17	Perm70	25192
2019	18	Perm70	25980
2020	19	Perm70	26524
2021	20	Perm70	26971
2022	21	Perm70	27745
2023	22	Perm70	28569
2024	23	Perm70	29036
2025	24	Perm70	29203
2026	25	Perm70	29481
2027	26	Perm70	30354
2028	27	Perm70	30502
2029	28	Perm70	30951
2030	29	Perm70	30970
2031	1	Perm71	4572
2032	2	Perm71	7231
2033	3	Perm71	9168
2034	4	Perm71	10594
2035	5	Perm71	13431
2036	6	Perm71	15520
2037	7	Perm71	16604
2038	8	Perm71	17740
2039	9	Perm71	19183
2040	10	Perm71	19916
2041	11	Perm71	20845
2042	12	Perm71	21639
2043	13	Perm71	22797
2044	14	Perm71	23262
2045	15	Perm71	24115
2046	16	Perm71	24723
2047	17	Perm71	25508
2048	18	Perm71	25833
2049	19	Perm71	26716
2050	20	Perm71	27356
2051	21	Perm71	27959
2052	22	Perm71	28796
2053	23	Perm71	29306
2054	24	Perm71	29415
2055	25	Perm71	29630
2056	26	Perm71	30147
2057	27	Perm71	30597
2058	28	Perm71	30828
2059	29	Perm71	30970
2060	1	Perm72	3016
2061	2	Perm72	7344
2062	3	Perm72	10130
2063	4	Perm72	12430
2064	5	Perm72	14046
2065	6	Perm72	15927
2066	7	Perm72	16879
2067	8	Perm72	18281
2068	9	Perm72	19144
2069	10	Perm72	20160
2070	11	Perm72	21254
2071	12	Perm72	22333
2072	13	Perm72	23275
2073	14	Perm72	23999
2074	15	Perm72	24890
2075	16	Perm72	25766
2076	17	Perm72	26661
2077	18	Perm72	27150
2078	19	Perm72	27810
2079	20	Perm72	27837
2080	21	Perm72	28042
2081	22	Perm72	28249
2082	23	Perm72	28876
2083	24	Perm72	29358
2084	25	Perm72	29896
2085	26	Perm72	30044
2086	27	Perm72	30494
2087	28	Perm72	30781
2088	29	Perm72	30970
2089	1	Perm73	2739
2090	2	Perm73	5092
2091	3	Perm73	6718
2092	4	Perm73	11013
2093	5	Perm73	12237
2094	6	Perm73	13221
2095	7	Perm73	14121
2096	8	Perm73	17678
2097	9	Perm73	18533
2098	10	Perm73	19520
2099	11	Perm73	20226
2100	12	Perm73	21706
2101	13	Perm73	22654
2102	14	Perm73	23889
2103	15	Perm73	24442
2104	16	Perm73	25546
2105	17	Perm73	26063
2106	18	Perm73	26596
2107	19	Perm73	27287
2108	20	Perm73	27799
2109	21	Perm73	28384
2110	22	Perm73	28716
2111	23	Perm73	28839
2112	24	Perm73	29329
2113	25	Perm73	29860
2114	26	Perm73	30161
2115	27	Perm73	30387
2116	28	Perm73	30534
2117	29	Perm73	30970
2118	1	Perm74	4692
2119	2	Perm74	6007
2120	3	Perm74	8671
2121	4	Perm74	10497
2122	5	Perm74	11858
2123	6	Perm74	13667
2124	7	Perm74	14987
2125	8	Perm74	15921
2126	9	Perm74	16667
2127	10	Perm74	18701
2128	11	Perm74	20556
2129	12	Perm74	21629
2130	13	Perm74	21914
2131	14	Perm74	22668
2132	15	Perm74	23617
2133	16	Perm74	24470
2134	17	Perm74	25123
2135	18	Perm74	25692
2136	19	Perm74	26128
2137	20	Perm74	26925
2138	21	Perm74	27349
2139	22	Perm74	27666
2140	23	Perm74	28269
2141	24	Perm74	28732
2142	25	Perm74	29038
2143	26	Perm74	29849
2144	27	Perm74	30318
2145	28	Perm74	30674
2146	29	Perm74	30970
2147	1	Perm75	4989
2148	2	Perm75	8010
2149	3	Perm75	10894
2150	4	Perm75	13038
2151	5	Perm75	14490
2152	6	Perm75	16426
2153	7	Perm75	17559
2154	8	Perm75	18829
2155	9	Perm75	19768
2156	10	Perm75	20722
2157	11	Perm75	21419
2158	12	Perm75	22270
2159	13	Perm75	23081
2160	14	Perm75	23531
2161	15	Perm75	24299
2162	16	Perm75	25035
2163	17	Perm75	25815
2164	18	Perm75	26388
2165	19	Perm75	27140
2166	20	Perm75	27477
2167	21	Perm75	28003
2168	22	Perm75	28186
2169	23	Perm75	28753
2170	24	Perm75	29592
2171	25	Perm75	30059
2172	26	Perm75	30354
2173	27	Perm75	30494
2174	28	Perm75	30951
2175	29	Perm75	30970
2176	1	Perm76	4356
2177	2	Perm76	7060
2178	3	Perm76	8838
2179	4	Perm76	10816
2180	5	Perm76	13508
2181	6	Perm76	14469
2182	7	Perm76	16239
2183	8	Perm76	17593
2184	9	Perm76	18844
2185	10	Perm76	19313
2186	11	Perm76	20640
2187	12	Perm76	21288
2188	13	Perm76	21640
2189	14	Perm76	22994
2190	15	Perm76	23919
2191	16	Perm76	24048
2192	17	Perm76	24825
2193	18	Perm76	25025
2194	19	Perm76	25719
2195	20	Perm76	25867
2196	21	Perm76	26595
2197	22	Perm76	27207
2198	23	Perm76	27786
2199	24	Perm76	28621
2200	25	Perm76	28919
2201	26	Perm76	29797
2202	27	Perm76	30209
2203	28	Perm76	30521
2204	29	Perm76	30970
2205	1	Perm77	4356
2206	2	Perm77	7600
2207	3	Perm77	10215
2208	4	Perm77	11811
2209	5	Perm77	14154
2210	6	Perm77	15674
2211	7	Perm77	17690
2212	8	Perm77	18262
2213	9	Perm77	18777
2214	10	Perm77	20059
2215	11	Perm77	21182
2216	12	Perm77	22070
2217	13	Perm77	23111
2218	14	Perm77	23596
2219	15	Perm77	24488
2220	16	Perm77	24878
2221	17	Perm77	25215
2222	18	Perm77	26000
2223	19	Perm77	26334
