Genome	Permutation	Clusters
24744	20	Perm884	1074523
24745	21	Perm884	1079434
24746	22	Perm884	1081719
24747	23	Perm884	1087949
24748	24	Perm884	1089304
24749	25	Perm884	1104965
24750	26	Perm884	1105887
24751	27	Perm884	1171946
24752	28	Perm884	1177920
24753	1	Perm885	284929
24754	2	Perm885	439036
24755	3	Perm885	682873
24756	4	Perm885	772024
24757	5	Perm885	808388
24758	6	Perm885	834738
24759	7	Perm885	862789
24760	8	Perm885	884083
24761	9	Perm885	972543
24762	10	Perm885	987469
24763	11	Perm885	1004169
24764	12	Perm885	1017172
24765	13	Perm885	1047272
24766	14	Perm885	1053332
24767	15	Perm885	1061196
24768	16	Perm885	1068839
24769	17	Perm885	1077119
24770	18	Perm885	1081975
24771	19	Perm885	1085722
24772	20	Perm885	1091243
24773	21	Perm885	1135765
24774	22	Perm885	1136756
24775	23	Perm885	1142405
24776	24	Perm885	1148163
24777	25	Perm885	1153993
24778	26	Perm885	1175453
24779	27	Perm885	1176730
24780	28	Perm885	1177920
24781	1	Perm886	275253
24782	2	Perm886	606008
24783	3	Perm886	694802
24784	4	Perm886	752046
24785	5	Perm886	785118
24786	6	Perm886	808478
24787	7	Perm886	826651
24788	8	Perm886	908447
24789	9	Perm886	934400
24790	10	Perm886	955421
24791	11	Perm886	970913
24792	12	Perm886	1004789
24793	13	Perm886	1012146
24794	14	Perm886	1086458
24795	15	Perm886	1093785
24796	16	Perm886	1098084
24797	17	Perm886	1108110
24798	18	Perm886	1116279
24799	19	Perm886	1121933
24800	20	Perm886	1145142
24801	21	Perm886	1151912
24802	22	Perm886	1152297
24803	23	Perm886	1153275
24804	24	Perm886	1162318
24805	25	Perm886	1163286
24806	26	Perm886	1165029
24807	27	Perm886	1171510
24808	28	Perm886	1177920
24809	1	Perm887	531851
24810	2	Perm887	645505
24811	3	Perm887	713571
24812	4	Perm887	816382
24813	5	Perm887	862355
24814	6	Perm887	887032
24815	7	Perm887	919664
24816	8	Perm887	963362
24817	9	Perm887	985936
24818	10	Perm887	1002528
24819	11	Perm887	1062603
24820	12	Perm887	1076530
24821	13	Perm887	1088104
24822	14	Perm887	1097973
24823	15	Perm887	1107361
24824	16	Perm887	1113855
24825	17	Perm887	1118324
24826	18	Perm887	1127154
24827	19	Perm887	1132182
24828	20	Perm887	1134399
24829	21	Perm887	1152403
24830	22	Perm887	1156442
24831	23	Perm887	1163114
24832	24	Perm887	1168283
24833	25	Perm887	1171008
24834	26	Perm887	1174972
24835	27	Perm887	1176789
24836	28	Perm887	1177920
24837	1	Perm888	509380
24838	2	Perm888	634738
24839	3	Perm888	768229
24840	4	Perm888	847292
24841	5	Perm888	883085
24842	6	Perm888	917048
24843	7	Perm888	931019
24844	8	Perm888	940099
24845	9	Perm888	970800
24846	10	Perm888	980239
24847	11	Perm888	1003370
24848	12	Perm888	1075936
24849	13	Perm888	1095289
24850	14	Perm888	1100791
24851	15	Perm888	1104805
24852	16	Perm888	1118313
24853	17	Perm888	1127544
24854	18	Perm888	1134690
24855	19	Perm888	1144288
24856	20	Perm888	1152715
24857	21	Perm888	1159030
24858	22	Perm888	1163458
24859	23	Perm888	1165487
24860	24	Perm888	1167480
24861	25	Perm888	1173851
24862	26	Perm888	1174208
24863	27	Perm888	1174745
24864	28	Perm888	1177920
24865	1	Perm889	288880
24866	2	Perm889	620813
24867	3	Perm889	695392
24868	4	Perm889	733264
24869	5	Perm889	763099
24870	6	Perm889	862065
24871	7	Perm889	895977
24872	8	Perm889	921238
24873	9	Perm889	941460
24874	10	Perm889	956179
24875	11	Perm889	968075
24876	12	Perm889	986682
24877	13	Perm889	1065176
24878	14	Perm889	1093810
24879	15	Perm889	1104455
24880	16	Perm889	1118278
24881	17	Perm889	1123242
24882	18	Perm889	1127151
24883	19	Perm889	1129962
24884	20	Perm889	1133569
24885	21	Perm889	1136027
24886	22	Perm889	1144493
24887	23	Perm889	1152796
24888	24	Perm889	1154222
24889	25	Perm889	1158146
24890	26	Perm889	1159236
24891	27	Perm889	1172963
24892	28	Perm889	1177920
24893	1	Perm890	508063
24894	2	Perm890	606225
24895	3	Perm890	680659
24896	4	Perm890	747665
24897	5	Perm890	794224
24898	6	Perm890	808400
24899	7	Perm890	831458
24900	8	Perm890	845806
24901	9	Perm890	900978
24902	10	Perm890	914609
24903	11	Perm890	921435
24904	12	Perm890	1000135
24905	13	Perm890	1029824
24906	14	Perm890	1051120
24907	15	Perm890	1060137
24908	16	Perm890	1069626
24909	17	Perm890	1071274
24910	18	Perm890	1122398
24911	19	Perm890	1123038
24912	20	Perm890	1123479
24913	21	Perm890	1135146
24914	22	Perm890	1145665
24915	23	Perm890	1152676
24916	24	Perm890	1162624
24917	25	Perm890	1168929
24918	26	Perm890	1173844
24919	27	Perm890	1177022
24920	28	Perm890	1177920
24921	1	Perm891	377687
24922	2	Perm891	499755
24923	3	Perm891	722938
24924	4	Perm891	792994
24925	5	Perm891	836274
24926	6	Perm891	867728
24927	7	Perm891	915195
24928	8	Perm891	931368
24929	9	Perm891	947909
24930	10	Perm891	957842
24931	11	Perm891	979371
24932	12	Perm891	989145
24933	13	Perm891	1004520
24934	14	Perm891	1011925
24935	15	Perm891	1023310
24936	16	Perm891	1027536
24937	17	Perm891	1035663
24938	18	Perm891	1039494
24939	19	Perm891	1066088
24940	20	Perm891	1068768
24941	21	Perm891	1071594
24942	22	Perm891	1078499
24943	23	Perm891	1084956
24944	24	Perm891	1153687
24945	25	Perm891	1160981
24946	26	Perm891	1174356
24947	27	Perm891	1176231
24948	28	Perm891	1177920
24949	1	Perm892	512270
24950	2	Perm892	618102
24951	3	Perm892	661395
24952	4	Perm892	757161
24953	5	Perm892	803283
24954	6	Perm892	824574
24955	7	Perm892	845823
24956	8	Perm892	881074
24957	9	Perm892	907181
24958	10	Perm892	915718
24959	11	Perm892	939733
24960	12	Perm892	946148
24961	13	Perm892	950319
24962	14	Perm892	968285
24963	15	Perm892	972274
24964	16	Perm892	989278
24965	17	Perm892	991793
24966	18	Perm892	1065608
24967	19	Perm892	1075648
24968	20	Perm892	1088258
24969	21	Perm892	1091015
24970	22	Perm892	1134889
24971	23	Perm892	1142800
24972	24	Perm892	1164992
24973	25	Perm892	1170159
24974	26	Perm892	1170698
24975	27	Perm892	1174745
24976	28	Perm892	1177920
24977	1	Perm893	263220
24978	2	Perm893	406489
24979	3	Perm893	518983
24980	4	Perm893	585909
24981	5	Perm893	757967
24982	6	Perm893	788257
24983	7	Perm893	841432
24984	8	Perm893	879358
24985	9	Perm893	898562
24986	10	Perm893	915434
24987	11	Perm893	974215
24988	12	Perm893	992027
24989	13	Perm893	1002352
24990	14	Perm893	1014066
24991	15	Perm893	1033628
24992	16	Perm893	1044435
24993	17	Perm893	1050273
24994	18	Perm893	1121772
24995	19	Perm893	1145593
24996	20	Perm893	1148261
24997	21	Perm893	1153883
24998	22	Perm893	1157451
24999	23	Perm893	1163968
25000	24	Perm893	1170070
25001	25	Perm893	1170417
25002	26	Perm893	1175406
25003	27	Perm893	1177187
25004	28	Perm893	1177920
25005	1	Perm894	482891
25006	2	Perm894	663529
25007	3	Perm894	787457
25008	4	Perm894	844385
25009	5	Perm894	931480
25010	6	Perm894	963410
25011	7	Perm894	992014
25012	8	Perm894	1023575
25013	9	Perm894	1037355
25014	10	Perm894	1046769
25015	11	Perm894	1064301
25016	12	Perm894	1081032
25017	13	Perm894	1092522
25018	14	Perm894	1095602
25019	15	Perm894	1111221
25020	16	Perm894	1122311
25021	17	Perm894	1131025
25022	18	Perm894	1134352
25023	19	Perm894	1141120
25024	20	Perm894	1150430
25025	21	Perm894	1150818
25026	22	Perm894	1155930
25027	23	Perm894	1163116
25028	24	Perm894	1168277
25029	25	Perm894	1172169
25030	26	Perm894	1176139
25031	27	Perm894	1177384
25032	28	Perm894	1177920
25033	1	Perm895	510234
25034	2	Perm895	601847
25035	3	Perm895	648526
25036	4	Perm895	735128
25037	5	Perm895	777018
25038	6	Perm895	806771
25039	7	Perm895	847560
25040	8	Perm895	874766
25041	9	Perm895	883975
25042	10	Perm895	889358
25043	11	Perm895	917180
25044	12	Perm895	925961
25045	13	Perm895	959421
25046	14	Perm895	976675
25047	15	Perm895	1052066
25048	16	Perm895	1079078
25049	17	Perm895	1083917
25050	18	Perm895	1094667
25051	19	Perm895	1096493
25052	20	Perm895	1106473
25053	21	Perm895	1114853
25054	22	Perm895	1158166
25055	23	Perm895	1165074
25056	24	Perm895	1171732
25057	25	Perm895	1173222
25058	26	Perm895	1174208
25059	27	Perm895	1177384
25060	28	Perm895	1177920
25061	1	Perm896	502859
25062	2	Perm896	618355
25063	3	Perm896	682880
25064	4	Perm896	725501
25065	5	Perm896	789157
25066	6	Perm896	826921
25067	7	Perm896	921765
25068	8	Perm896	937978
25069	9	Perm896	961632
25070	10	Perm896	977174
25071	11	Perm896	986572
25072	12	Perm896	1002812
25073	13	Perm896	1025923
25074	14	Perm896	1032184
25075	15	Perm896	1037455
25076	16	Perm896	1048984
25077	17	Perm896	1061944
25078	18	Perm896	1071949
25079	19	Perm896	1079374
25080	20	Perm896	1086410
25081	21	Perm896	1090240
25082	22	Perm896	1113768
25083	23	Perm896	1116762
25084	24	Perm896	1118662
25085	25	Perm896	1161739
25086	26	Perm896	1164157
25087	27	Perm896	1177384
25088	28	Perm896	1177920
25089	1	Perm897	274394
25090	2	Perm897	422048
25091	3	Perm897	680199
25092	4	Perm897	746867
25093	5	Perm897	784452
25094	6	Perm897	810872
25095	7	Perm897	846614
25096	8	Perm897	869549
25097	9	Perm897	892338
25098	10	Perm897	929085
25099	11	Perm897	948722
25100	12	Perm897	965581
25101	13	Perm897	975584
25102	14	Perm897	983902
25103	15	Perm897	991875
25104	16	Perm897	996920
25105	17	Perm897	1006484
25106	18	Perm897	1011402
25107	19	Perm897	1058312
25108	20	Perm897	1061448
25109	21	Perm897	1065833
25110	22	Perm897	1069601
25111	23	Perm897	1138619
25112	24	Perm897	1143083
25113	25	Perm897	1150288
25114	26	Perm897	1151356
25115	27	Perm897	1173034
25116	28	Perm897	1177920
25117	1	Perm898	507666
25118	2	Perm898	562868
25119	3	Perm898	631492
25120	4	Perm898	674469
25121	5	Perm898	713603
25122	6	Perm898	815421
25123	7	Perm898	828401
25124	8	Perm898	868272
25125	9	Perm898	914888
25126	10	Perm898	921718
25127	11	Perm898	969833
25128	12	Perm898	1043198
25129	13	Perm898	1047129
25130	14	Perm898	1073938
25131	15	Perm898	1093440
25132	16	Perm898	1114755
25133	17	Perm898	1119328
25134	18	Perm898	1129265
25135	19	Perm898	1133387
25136	20	Perm898	1135626
25137	21	Perm898	1141634
25138	22	Perm898	1148157
25139	23	Perm898	1149419
25140	24	Perm898	1157589
25141	25	Perm898	1164493
25142	26	Perm898	1171464
25143	27	Perm898	1176730
25144	28	Perm898	1177920
25145	1	Perm899	510139
25146	2	Perm899	590490
25147	3	Perm899	651189
25148	4	Perm899	684435
25149	5	Perm899	716485
25150	6	Perm899	792412
25151	7	Perm899	886414
25152	8	Perm899	915339
25153	9	Perm899	942335
25154	10	Perm899	954051
25155	11	Perm899	960691
25156	12	Perm899	966037
25157	13	Perm899	985972
25158	14	Perm899	989983
25159	15	Perm899	1006057
25160	16	Perm899	1034827
25161	17	Perm899	1106061
25162	18	Perm899	1116434
25163	19	Perm899	1130928
25164	20	Perm899	1138671
25165	21	Perm899	1142683
25166	22	Perm899	1144750
25167	23	Perm899	1145598
25168	24	Perm899	1150073
25169	25	Perm899	1164676
25170	26	Perm899	1165878
25171	27	Perm899	1171946
25172	28	Perm899	1177920
25173	1	Perm900	510234
25174	2	Perm900	666683
25175	3	Perm900	729197
25176	4	Perm900	843104
25177	5	Perm900	873967
25178	6	Perm900	914651
25179	7	Perm900	940006
25180	8	Perm900	963002
25181	9	Perm900	1022308
25182	10	Perm900	1031320
25183	11	Perm900	1051781
25184	12	Perm900	1061534
25185	13	Perm900	1075126
25186	14	Perm900	1084830
25187	15	Perm900	1091564
25188	16	Perm900	1104886
25189	17	Perm900	1114843
25190	18	Perm900	1120941
25191	19	Perm900	1127985
25192	20	Perm900	1152107
25193	21	Perm900	1156040
25194	22	Perm900	1160362
25195	23	Perm900	1163787
25196	24	Perm900	1168204
25197	25	Perm900	1173768
25198	26	Perm900	1175903
25199	27	Perm900	1177187
25200	28	Perm900	1177920
25201	1	Perm901	297535
25202	2	Perm901	619796
25203	3	Perm901	687557
25204	4	Perm901	752839
25205	5	Perm901	789264
25206	6	Perm901	824060
25207	7	Perm901	848282
25208	8	Perm901	872968
25209	9	Perm901	885228
25210	10	Perm901	900274
25211	11	Perm901	983684
25212	12	Perm901	1000012
25213	13	Perm901	1060228
25214	14	Perm901	1086385
25215	15	Perm901	1090323
25216	16	Perm901	1102185
25217	17	Perm901	1112524
25218	18	Perm901	1115645
25219	19	Perm901	1140421
25220	20	Perm901	1144410
25221	21	Perm901	1148546
25222	22	Perm901	1153258
25223	23	Perm901	1153996
25224	24	Perm901	1159470
25225	25	Perm901	1166244
25226	26	Perm901	1166591
25227	27	Perm901	1172963
25228	28	Perm901	1177920
25229	1	Perm902	274394
25230	2	Perm902	612587
25231	3	Perm902	688581
25232	4	Perm902	733916
25233	5	Perm902	769626
25234	6	Perm902	815795
25235	7	Perm902	840802
25236	8	Perm902	863388
25237	9	Perm902	888786
25238	10	Perm902	909751
25239	11	Perm902	920003
25240	12	Perm902	938339
25241	13	Perm902	1018873
25242	14	Perm902	1029855
25243	15	Perm902	1034740
25244	16	Perm902	1087030
25245	17	Perm902	1091844
25246	18	Perm902	1111623
25247	19	Perm902	1115577
25248	20	Perm902	1124796
25249	21	Perm902	1134364
25250	22	Perm902	1140212
25251	23	Perm902	1143430
25252	24	Perm902	1165848
25253	25	Perm902	1169645
25254	26	Perm902	1171844
25255	27	Perm902	1176221
25256	28	Perm902	1177920
25257	1	Perm903	507064
25258	2	Perm903	614450
25259	3	Perm903	689570
25260	4	Perm903	798428
25261	5	Perm903	838326
25262	6	Perm903	873655
25263	7	Perm903	893955
25264	8	Perm903	940862
25265	9	Perm903	955939
25266	10	Perm903	966176
25267	11	Perm903	972407
25268	12	Perm903	1006055
25269	13	Perm903	1011029
25270	14	Perm903	1032601
25271	15	Perm903	1043487
25272	16	Perm903	1050761
25273	17	Perm903	1062096
25274	18	Perm903	1066972
25275	19	Perm903	1069219
25276	20	Perm903	1076967
25277	21	Perm903	1083037
25278	22	Perm903	1089699
25279	23	Perm903	1090999
25280	24	Perm903	1098612
25281	25	Perm903	1099751
25282	26	Perm903	1166156
25283	27	Perm903	1171946
25284	28	Perm903	1177920
25285	1	Perm904	509380
25286	2	Perm904	608688
25287	3	Perm904	676755
25288	4	Perm904	739053
25289	5	Perm904	782998
25290	6	Perm904	811337
25291	7	Perm904	828123
25292	8	Perm904	887460
25293	9	Perm904	911835
25294	10	Perm904	921744
25295	11	Perm904	1002155
25296	12	Perm904	1010370
25297	13	Perm904	1031392
25298	14	Perm904	1039682
25299	15	Perm904	1045584
25300	16	Perm904	1058170
25301	17	Perm904	1061446
25302	18	Perm904	1066536
25303	19	Perm904	1074557
25304	20	Perm904	1082915
25305	21	Perm904	1087786
25306	22	Perm904	1097614
25307	23	Perm904	1099229
25308	24	Perm904	1107617
25309	25	Perm904	1108863
25310	26	Perm904	1150786
25311	27	Perm904	1156598
25312	28	Perm904	1177920
25313	1	Perm905	297535
25314	2	Perm905	620468
25315	3	Perm905	677758
25316	4	Perm905	721843
25317	5	Perm905	777563
25318	6	Perm905	813639
25319	7	Perm905	842278
25320	8	Perm905	884927
25321	9	Perm905	908525
25322	10	Perm905	915759
25323	11	Perm905	979946
25324	12	Perm905	995485
25325	13	Perm905	1007760
25326	14	Perm905	1021805
25327	15	Perm905	1025092
25328	16	Perm905	1026592
25329	17	Perm905	1028819
25330	18	Perm905	1040685
25331	19	Perm905	1049846
25332	20	Perm905	1056461
25333	21	Perm905	1076076
25334	22	Perm905	1078118
25335	23	Perm905	1146735
25336	24	Perm905	1148128
25337	25	Perm905	1152264
25338	26	Perm905	1155791
25339	27	Perm905	1156598
25340	28	Perm905	1177920
25341	1	Perm906	251190
25342	2	Perm906	619142
25343	3	Perm906	736394
25344	4	Perm906	799864
25345	5	Perm906	845775
25346	6	Perm906	880041
25347	7	Perm906	925590
25348	8	Perm906	949126
25349	9	Perm906	970081
25350	10	Perm906	989140
25351	11	Perm906	1002243
25352	12	Perm906	1019267
25353	13	Perm906	1030978
25354	14	Perm906	1036849
25355	15	Perm906	1050232
25356	16	Perm906	1053934
25357	17	Perm906	1060734
25358	18	Perm906	1073857
25359	19	Perm906	1076242
25360	20	Perm906	1091258
25361	21	Perm906	1101404
25362	22	Perm906	1103272
25363	23	Perm906	1122354
25364	24	Perm906	1164187
25365	25	Perm906	1165577
25366	26	Perm906	1166627
25367	27	Perm906	1173564
25368	28	Perm906	1177920
25369	1	Perm907	288880
25370	2	Perm907	617630
25371	3	Perm907	738495
25372	4	Perm907	780134
25373	5	Perm907	840399
25374	6	Perm907	896568
25375	7	Perm907	918661
25376	8	Perm907	945224
25377	9	Perm907	954480
25378	10	Perm907	970279
25379	11	Perm907	982975
25380	12	Perm907	1001563
25381	13	Perm907	1019579
25382	14	Perm907	1049950
25383	15	Perm907	1060012
25384	16	Perm907	1067377
25385	17	Perm907	1075124
25386	18	Perm907	1081229
25387	19	Perm907	1085893
25388	20	Perm907	1091658
25389	21	Perm907	1095422
25390	22	Perm907	1100122
25391	23	Perm907	1102530
25392	24	Perm907	1169166
25393	25	Perm907	1173050
25394	26	Perm907	1174813
25395	27	Perm907	1176047
25396	28	Perm907	1177920
25397	1	Perm908	509380
25398	2	Perm908	597393
25399	3	Perm908	729479
25400	4	Perm908	838304
25401	5	Perm908	864023
25402	6	Perm908	910358
25403	7	Perm908	929008
25404	8	Perm908	962213
25405	9	Perm908	983227
25406	10	Perm908	1000404
25407	11	Perm908	1055962
25408	12	Perm908	1068257
25409	13	Perm908	1079881
25410	14	Perm908	1086661
25411	15	Perm908	1114097
25412	16	Perm908	1120325
25413	17	Perm908	1126595
25414	18	Perm908	1132098
25415	19	Perm908	1135589
25416	20	Perm908	1139928
25417	21	Perm908	1141158
25418	22	Perm908	1146590
25419	23	Perm908	1154939
25420	24	Perm908	1160425
25421	25	Perm908	1164910
25422	26	Perm908	1166370
25423	27	Perm908	1169818
25424	28	Perm908	1177920
25425	1	Perm909	507666
25426	2	Perm909	610098
25427	3	Perm909	710779
25428	4	Perm909	740935
25429	5	Perm909	795602
25430	6	Perm909	821244
25431	7	Perm909	837355
25432	8	Perm909	869998
25433	9	Perm909	880469
25434	10	Perm909	907330
25435	11	Perm909	927030
25436	12	Perm909	944756
25437	13	Perm909	977311
25438	14	Perm909	986779
25439	15	Perm909	992648
25440	16	Perm909	997178
25441	17	Perm909	1071027
25442	18	Perm909	1080750
25443	19	Perm909	1093484
25444	20	Perm909	1095995
25445	21	Perm909	1142146
25446	22	Perm909	1157896
25447	23	Perm909	1162178
25448	24	Perm909	1164300
25449	25	Perm909	1169412
25450	26	Perm909	1170228
25451	27	Perm909	1171946
25452	28	Perm909	1177920
25453	1	Perm910	285642
25454	2	Perm910	641250
25455	3	Perm910	713624
25456	4	Perm910	759285
25457	5	Perm910	851104
25458	6	Perm910	891439
25459	7	Perm910	916748
25460	8	Perm910	959789
25461	9	Perm910	975704
25462	10	Perm910	1004719
25463	11	Perm910	1018361
25464	12	Perm910	1029233
25465	13	Perm910	1044871
25466	14	Perm910	1052706
25467	15	Perm910	1059496
25468	16	Perm910	1068412
25469	17	Perm910	1077119
25470	18	Perm910	1079942
25471	19	Perm910	1089240
25472	20	Perm910	1091394
25473	21	Perm910	1111509
25474	22	Perm910	1113961
25475	23	Perm910	1115466
25476	24	Perm910	1122214
25477	25	Perm910	1130463
25478	26	Perm910	1137747
25479	27	Perm910	1138682
25480	28	Perm910	1177920
25481	1	Perm911	285642
25482	2	Perm911	614343
25483	3	Perm911	685211
25484	4	Perm911	733006
25485	5	Perm911	790580
25486	6	Perm911	826104
25487	7	Perm911	902609
25488	8	Perm911	926705
25489	9	Perm911	1013501
25490	10	Perm911	1050527
25491	11	Perm911	1062485
25492	12	Perm911	1076361
25493	13	Perm911	1092330
25494	14	Perm911	1107451
25495	15	Perm911	1107956
25496	16	Perm911	1113569
25497	17	Perm911	1115587
25498	18	Perm911	1126232
25499	19	Perm911	1128212
25500	20	Perm911	1147809
25501	21	Perm911	1149366
25502	22	Perm911	1156447
25503	23	Perm911	1157540
25504	24	Perm911	1164360
25505	25	Perm911	1165095
25506	26	Perm911	1169491
25507	27	Perm911	1172963
25508	28	Perm911	1177920
25509	1	Perm912	512270
25510	2	Perm912	618102
25511	3	Perm912	676021
25512	4	Perm912	741088
25513	5	Perm912	782707
25514	6	Perm912	818234
25515	7	Perm912	854348
25516	8	Perm912	879891
25517	9	Perm912	894245
25518	10	Perm912	916398
25519	11	Perm912	978259
25520	12	Perm912	1056710
25521	13	Perm912	1070573
25522	14	Perm912	1077391
25523	15	Perm912	1082787
25524	16	Perm912	1087463
25525	17	Perm912	1097123
25526	18	Perm912	1104985
25527	19	Perm912	1111300
25528	20	Perm912	1136807
25529	21	Perm912	1139293
25530	22	Perm912	1145890
25531	23	Perm912	1160841
25532	24	Perm912	1163727
25533	25	Perm912	1167541
25534	26	Perm912	1168775
25535	27	Perm912	1176878
25536	28	Perm912	1177920
25537	1	Perm913	506355
25538	2	Perm913	593807
25539	3	Perm913	645046
25540	4	Perm913	734598
25541	5	Perm913	761263
25542	6	Perm913	805826
25543	7	Perm913	824916
25544	8	Perm913	856071
25545	9	Perm913	882408
25546	10	Perm913	894715
25547	11	Perm913	904824
25548	12	Perm913	940898
25549	13	Perm913	962242
25550	14	Perm913	1020974
25551	15	Perm913	1037074
25552	16	Perm913	1045907
25553	17	Perm913	1049717
25554	18	Perm913	1058903
25555	19	Perm913	1067356
25556	20	Perm913	1085903
25557	21	Perm913	1093841
25558	22	Perm913	1097834
25559	23	Perm913	1099292
25560	24	Perm913	1103307
25561	25	Perm913	1106187
25562	26	Perm913	1107548
25563	27	Perm913	1173564
25564	28	Perm913	1177920
25565	1	Perm914	531851
25566	2	Perm914	638726
25567	3	Perm914	757481
25568	4	Perm914	815837
25569	5	Perm914	880713
25570	6	Perm914	931675
25571	7	Perm914	939093
25572	8	Perm914	986677
25573	9	Perm914	993155
25574	10	Perm914	1016335
25575	11	Perm914	1032422
25576	12	Perm914	1046160
25577	13	Perm914	1058422
25578	14	Perm914	1058923
25579	15	Perm914	1106412
25580	16	Perm914	1116893
25581	17	Perm914	1124888
25582	18	Perm914	1126928
25583	19	Perm914	1134397
25584	20	Perm914	1157341
25585	21	Perm914	1159210
25586	22	Perm914	1166037
25587	23	Perm914	1169311
25588	24	Perm914	1171046
25589	25	Perm914	1171758
25590	26	Perm914	1173064
25591	27	Perm914	1173965
25592	28	Perm914	1177920
25593	1	Perm915	531851
25594	2	Perm915	671119
25595	3	Perm915	753709
25596	4	Perm915	812501
25597	5	Perm915	847069
25598	6	Perm915	893922
25599	7	Perm915	920392
25600	8	Perm915	940740
25601	9	Perm915	1008719
25602	10	Perm915	1025258
25603	11	Perm915	1034805
25604	12	Perm915	1051324
25605	13	Perm915	1066909
25606	14	Perm915	1073627
25607	15	Perm915	1086483
25608	16	Perm915	1089776
25609	17	Perm915	1097587
25610	18	Perm915	1098758
25611	19	Perm915	1108654
25612	20	Perm915	1111237
25613	21	Perm915	1113626
25614	22	Perm915	1133503
25615	23	Perm915	1135385
25616	24	Perm915	1158304
25617	25	Perm915	1164264
25618	26	Perm915	1168695
25619	27	Perm915	1172963
25620	28	Perm915	1177920
25621	1	Perm916	506355
25622	2	Perm916	610829
25623	3	Perm916	675921
25624	4	Perm916	720979
25625	5	Perm916	775832
25626	6	Perm916	809582
25627	7	Perm916	853005
25628	8	Perm916	894402
25629	9	Perm916	904966
25630	10	Perm916	914998
25631	11	Perm916	996201
25632	12	Perm916	1006334
25633	13	Perm916	1010220
25634	14	Perm916	1013584
25635	15	Perm916	1033003
25636	16	Perm916	1036050
25637	17	Perm916	1094966
25638	18	Perm916	1112666
25639	19	Perm916	1124723
25640	20	Perm916	1141722
25641	21	Perm916	1150772
25642	22	Perm916	1152607
25643	23	Perm916	1160460
25644	24	Perm916	1166875
25645	25	Perm916	1168445
25646	26	Perm916	1169491
25647	27	Perm916	1174745
25648	28	Perm916	1177920
25649	1	Perm917	505300
25650	2	Perm917	593807
25651	3	Perm917	685251
25652	4	Perm917	729220
25653	5	Perm917	831990
25654	6	Perm917	858996
25655	7	Perm917	915622
25656	8	Perm917	942357
25657	9	Perm917	963851
25658	10	Perm917	999900
25659	11	Perm917	1011108
25660	12	Perm917	1016650
25661	13	Perm917	1030998
25662	14	Perm917	1043985
25663	15	Perm917	1047830
25664	16	Perm917	1058687
25665	17	Perm917	1061824
25666	18	Perm917	1130474
25667	19	Perm917	1132166
25668	20	Perm917	1133884
25669	21	Perm917	1139444
25670	22	Perm917	1144210
25671	23	Perm917	1151027
25672	24	Perm917	1158663
25673	25	Perm917	1160065
25674	26	Perm917	1168468
25675	27	Perm917	1174496
25676	28	Perm917	1177920
25677	1	Perm918	263220
25678	2	Perm918	406489
25679	3	Perm918	666571
25680	4	Perm918	721019
25681	5	Perm918	805679
25682	6	Perm918	835746
25683	7	Perm918	930373
25684	8	Perm918	952229
25685	9	Perm918	968021
25686	10	Perm918	1033695
25687	11	Perm918	1042636
25688	12	Perm918	1050930
25689	13	Perm918	1063518
25690	14	Perm918	1072691
25691	15	Perm918	1086137
25692	16	Perm918	1105696
25693	17	Perm918	1114379
25694	18	Perm918	1117966
25695	19	Perm918	1126362
25696	20	Perm918	1135908
25697	21	Perm918	1141359
25698	22	Perm918	1146702
25699	23	Perm918	1149266
25700	24	Perm918	1151805
25701	25	Perm918	1153817
25702	26	Perm918	1154711
25703	27	Perm918	1176231
25704	28	Perm918	1177920
25705	1	Perm919	505353
25706	2	Perm919	598539
25707	3	Perm919	687590
25708	4	Perm919	763985
25709	5	Perm919	792440
25710	6	Perm919	836935
25711	7	Perm919	871315
25712	8	Perm919	958475
25713	9	Perm919	972958
25714	10	Perm919	996870
25715	11	Perm919	1033744
25716	12	Perm919	1041933
25717	13	Perm919	1051588
25718	14	Perm919	1057667
25719	15	Perm919	1073641
25720	16	Perm919	1080742
25721	17	Perm919	1088963
25722	18	Perm919	1134406
25723	19	Perm919	1138916
25724	20	Perm919	1146010
25725	21	Perm919	1151885
25726	22	Perm919	1153557
25727	23	Perm919	1157434
25728	24	Perm919	1162974
25729	25	Perm919	1164919
25730	26	Perm919	1166370
25731	27	Perm919	1169818
25732	28	Perm919	1177920
25733	1	Perm920	377687
25734	2	Perm920	668194
25735	3	Perm920	740851
25736	4	Perm920	796821
25737	5	Perm920	847244
25738	6	Perm920	882893
25739	7	Perm920	970318
25740	8	Perm920	986582
25741	9	Perm920	997573
25742	10	Perm920	1037725
25743	11	Perm920	1051783
25744	12	Perm920	1061526
25745	13	Perm920	1068397
25746	14	Perm920	1084007
25747	15	Perm920	1095989
25748	16	Perm920	1100885
25749	17	Perm920	1103556
25750	18	Perm920	1129488
25751	19	Perm920	1132117
25752	20	Perm920	1135701
25753	21	Perm920	1144941
25754	22	Perm920	1152498
25755	23	Perm920	1158583
25756	24	Perm920	1159581
25757	25	Perm920	1163822
25758	26	Perm920	1170310
25759	27	Perm920	1171510
25760	28	Perm920	1177920
25761	1	Perm921	509380
25762	2	Perm921	606627
25763	3	Perm921	704347
25764	4	Perm921	761348
25765	5	Perm921	781925
25766	6	Perm921	832469
25767	7	Perm921	865632
25768	8	Perm921	890741
25769	9	Perm921	913445
25770	10	Perm921	949178
