Genome	Permutation	Clusters
4782	26	Perm165	29612
4783	27	Perm165	29718
4784	28	Perm165	29812
4785	29	Perm165	29897
4786	1	Perm166	16210
4787	2	Perm166	19129
4788	3	Perm166	20909
4789	4	Perm166	22187
4790	5	Perm166	23050
4791	6	Perm166	23637
4792	7	Perm166	24055
4793	8	Perm166	24897
4794	9	Perm166	25260
4795	10	Perm166	25579
4796	11	Perm166	26444
4797	12	Perm166	26667
4798	13	Perm166	27052
4799	14	Perm166	27401
4800	15	Perm166	27696
4801	16	Perm166	27872
4802	17	Perm166	28119
4803	18	Perm166	28403
4804	19	Perm166	28569
4805	20	Perm166	28679
4806	21	Perm166	28794
4807	22	Perm166	28876
4808	23	Perm166	29036
4809	24	Perm166	29185
4810	25	Perm166	29308
4811	26	Perm166	29492
4812	27	Perm166	29613
4813	28	Perm166	29768
4814	29	Perm166	29897
4815	1	Perm167	16157
4816	2	Perm167	17796
4817	3	Perm167	20260
4818	4	Perm167	21406
4819	5	Perm167	22070
4820	6	Perm167	22976
4821	7	Perm167	23392
4822	8	Perm167	23870
4823	9	Perm167	24337
4824	10	Perm167	24596
4825	11	Perm167	25036
4826	12	Perm167	25391
4827	13	Perm167	25808
4828	14	Perm167	26099
4829	15	Perm167	26359
4830	16	Perm167	26636
4831	17	Perm167	26787
4832	18	Perm167	26944
4833	19	Perm167	27087
4834	20	Perm167	27278
4835	21	Perm167	27391
4836	22	Perm167	27504
4837	23	Perm167	28594
4838	24	Perm167	28688
4839	25	Perm167	28926
4840	26	Perm167	29042
4841	27	Perm167	29659
4842	28	Perm167	29793
4843	29	Perm167	29897
4844	1	Perm168	16172
4845	2	Perm168	19173
4846	3	Perm168	20698
4847	4	Perm168	21738
4848	5	Perm168	22532
4849	6	Perm168	24046
4850	7	Perm168	24658
4851	8	Perm168	25149
4852	9	Perm168	25598
4853	10	Perm168	25871
4854	11	Perm168	26135
4855	12	Perm168	26432
4856	13	Perm168	26667
4857	14	Perm168	26875
4858	15	Perm168	27055
4859	16	Perm168	27326
4860	17	Perm168	27638
4861	18	Perm168	27811
4862	19	Perm168	27925
4863	20	Perm168	28128
4864	21	Perm168	28314
4865	22	Perm168	28400
4866	23	Perm168	28515
4867	24	Perm168	28701
4868	25	Perm168	28821
4869	26	Perm168	29069
4870	27	Perm168	29179
4871	28	Perm168	29791
4872	29	Perm168	29897
4873	1	Perm169	16136
4874	2	Perm169	19332
4875	3	Perm169	21153
4876	4	Perm169	22244
4877	5	Perm169	23092
4878	6	Perm169	23653
4879	7	Perm169	24381
4880	8	Perm169	25024
4881	9	Perm169	25447
4882	10	Perm169	25712
4883	11	Perm169	26067
4884	12	Perm169	26426
4885	13	Perm169	26731
4886	14	Perm169	26912
4887	15	Perm169	27172
4888	16	Perm169	27383
4889	17	Perm169	28113
4890	18	Perm169	28295
4891	19	Perm169	28459
4892	20	Perm169	28597
4893	21	Perm169	28731
4894	22	Perm169	29016
4895	23	Perm169	29145
4896	24	Perm169	29281
4897	25	Perm169	29522
4898	26	Perm169	29639
4899	27	Perm169	29735
4900	28	Perm169	29820
4901	29	Perm169	29897
4902	1	Perm170	12841
4903	2	Perm170	15092
4904	3	Perm170	20214
4905	4	Perm170	22266
4906	5	Perm170	23349
4907	6	Perm170	24171
4908	7	Perm170	24821
4909	8	Perm170	25436
4910	9	Perm170	25797
4911	10	Perm170	26141
4912	11	Perm170	26393
4913	12	Perm170	26711
4914	13	Perm170	27025
4915	14	Perm170	27239
4916	15	Perm170	27469
4917	16	Perm170	27696
4918	17	Perm170	27997
4919	18	Perm170	28275
4920	19	Perm170	28396
4921	20	Perm170	28586
4922	21	Perm170	28715
4923	22	Perm170	28909
4924	23	Perm170	29173
4925	24	Perm170	29297
4926	25	Perm170	29450
4927	26	Perm170	29594
4928	27	Perm170	29719
4929	28	Perm170	29802
4930	29	Perm170	29897
4931	1	Perm171	16092
4932	2	Perm171	19180
4933	3	Perm171	20708
4934	4	Perm171	21937
4935	5	Perm171	22741
4936	6	Perm171	23322
4937	7	Perm171	23824
4938	8	Perm171	24332
4939	9	Perm171	24711
4940	10	Perm171	25200
4941	11	Perm171	25525
4942	12	Perm171	25831
4943	13	Perm171	26036
4944	14	Perm171	26264
4945	15	Perm171	26401
4946	16	Perm171	26648
4947	17	Perm171	26882
4948	18	Perm171	27058
4949	19	Perm171	27250
4950	20	Perm171	27380
4951	21	Perm171	28400
4952	22	Perm171	28557
4953	23	Perm171	28684
4954	24	Perm171	29373
4955	25	Perm171	29509
4956	26	Perm171	29645
4957	27	Perm171	29739
4958	28	Perm171	29815
4959	29	Perm171	29897
4960	1	Perm172	16142
4961	2	Perm172	18219
4962	3	Perm172	20468
4963	4	Perm172	21263
4964	5	Perm172	21997
4965	6	Perm172	22624
4966	7	Perm172	23425
4967	8	Perm172	23996
4968	9	Perm172	24542
4969	10	Perm172	24955
4970	11	Perm172	25254
4971	12	Perm172	25548
4972	13	Perm172	25846
4973	14	Perm172	25997
4974	15	Perm172	26323
4975	16	Perm172	26567
4976	17	Perm172	26785
4977	18	Perm172	26920
4978	19	Perm172	27225
4979	20	Perm172	27407
4980	21	Perm172	28425
4981	22	Perm172	28563
4982	23	Perm172	28671
4983	24	Perm172	29362
4984	25	Perm172	29479
4985	26	Perm172	29578
4986	27	Perm172	29675
4987	28	Perm172	29793
4988	29	Perm172	29897
4989	1	Perm173	12841
4990	2	Perm173	18714
4991	3	Perm173	20810
4992	4	Perm173	21859
4993	5	Perm173	23222
4994	6	Perm173	23952
4995	7	Perm173	24644
4996	8	Perm173	25096
4997	9	Perm173	25525
4998	10	Perm173	25927
4999	11	Perm173	26214
5000	12	Perm173	26471
5001	13	Perm173	26661
5002	14	Perm173	26857
5003	15	Perm173	27265
5004	16	Perm173	27468
5005	17	Perm173	27736
5006	18	Perm173	27942
5007	19	Perm173	28117
5008	20	Perm173	28270
5009	21	Perm173	28907
5010	22	Perm173	29020
5011	23	Perm173	29116
5012	24	Perm173	29203
5013	25	Perm173	29338
5014	26	Perm173	29499
5015	27	Perm173	29674
5016	28	Perm173	29809
5017	29	Perm173	29897
5018	1	Perm174	16143
5019	2	Perm174	19170
5020	3	Perm174	20644
5021	4	Perm174	21670
5022	5	Perm174	22460
5023	6	Perm174	23040
5024	7	Perm174	23536
5025	8	Perm174	23954
5026	9	Perm174	24296
5027	10	Perm174	24792
5028	11	Perm174	25157
5029	12	Perm174	25341
5030	13	Perm174	25700
5031	14	Perm174	26823
5032	15	Perm174	27176
5033	16	Perm174	27344
5034	17	Perm174	27507
5035	18	Perm174	27752
5036	19	Perm174	27984
5037	20	Perm174	28180
5038	21	Perm174	28351
5039	22	Perm174	28492
5040	23	Perm174	28621
5041	24	Perm174	28748
5042	25	Perm174	28842
5043	26	Perm174	29003
5044	27	Perm174	29676
5045	28	Perm174	29780
5046	29	Perm174	29897
5047	1	Perm175	16277
5048	2	Perm175	19139
5049	3	Perm175	20499
5050	4	Perm175	21384
5051	5	Perm175	22088
5052	6	Perm175	22735
5053	7	Perm175	23153
5054	8	Perm175	23742
5055	9	Perm175	24170
5056	10	Perm175	25467
5057	11	Perm175	25989
5058	12	Perm175	26389
5059	13	Perm175	26807
5060	14	Perm175	27175
5061	15	Perm175	27369
5062	16	Perm175	27526
5063	17	Perm175	28194
5064	18	Perm175	28494
5065	19	Perm175	28693
5066	20	Perm175	28846
5067	21	Perm175	28972
5068	22	Perm175	29110
5069	23	Perm175	29230
5070	24	Perm175	29352
5071	25	Perm175	29468
5072	26	Perm175	29575
5073	27	Perm175	29690
5074	28	Perm175	29799
5075	29	Perm175	29897
5076	1	Perm176	12563
5077	2	Perm176	18549
5078	3	Perm176	21062
5079	4	Perm176	22089
5080	5	Perm176	22970
5081	6	Perm176	23456
5082	7	Perm176	24278
5083	8	Perm176	24632
5084	9	Perm176	25128
5085	10	Perm176	25981
5086	11	Perm176	26336
5087	12	Perm176	26685
5088	13	Perm176	27007
5089	14	Perm176	27223
5090	15	Perm176	27427
5091	16	Perm176	27737
5092	17	Perm176	27973
5093	18	Perm176	28181
5094	19	Perm176	28309
5095	20	Perm176	28519
5096	21	Perm176	28641
5097	22	Perm176	28797
5098	23	Perm176	29085
5099	24	Perm176	29250
5100	25	Perm176	29388
5101	26	Perm176	29468
5102	27	Perm176	29581
5103	28	Perm176	29815
5104	29	Perm176	29897
5105	1	Perm177	16047
5106	2	Perm177	17763
5107	3	Perm177	20215
5108	4	Perm177	21356
5109	5	Perm177	21952
5110	6	Perm177	22909
5111	7	Perm177	23558
5112	8	Perm177	24930
5113	9	Perm177	25678
5114	10	Perm177	26064
5115	11	Perm177	26443
5116	12	Perm177	26756
5117	13	Perm177	27044
5118	14	Perm177	27256
5119	15	Perm177	27421
5120	16	Perm177	27756
5121	17	Perm177	27915
5122	18	Perm177	28230
5123	19	Perm177	28441
5124	20	Perm177	28592
5125	21	Perm177	28753
5126	22	Perm177	28866
5127	23	Perm177	28995
5128	24	Perm177	29272
5129	25	Perm177	29404
5130	26	Perm177	29564
5131	27	Perm177	29654
5132	28	Perm177	29768
5133	29	Perm177	29897
5134	1	Perm178	16272
5135	2	Perm178	19194
5136	3	Perm178	20779
5137	4	Perm178	21653
5138	5	Perm178	22260
5139	6	Perm178	23094
5140	7	Perm178	23574
5141	8	Perm178	23885
5142	9	Perm178	24204
5143	10	Perm178	24427
5144	11	Perm178	24986
5145	12	Perm178	25373
5146	13	Perm178	25777
5147	14	Perm178	25949
5148	15	Perm178	26256
5149	16	Perm178	26443
5150	17	Perm178	26621
5151	18	Perm178	26776
5152	19	Perm178	26979
5153	20	Perm178	27169
5154	21	Perm178	28207
5155	22	Perm178	28350
5156	23	Perm178	28509
5157	24	Perm178	28767
5158	25	Perm178	28942
5159	26	Perm178	29617
5160	27	Perm178	29728
5161	28	Perm178	29813
5162	29	Perm178	29897
5163	1	Perm179	16294
5164	2	Perm179	18681
5165	3	Perm179	20705
5166	4	Perm179	21705
5167	5	Perm179	22300
5168	6	Perm179	23680
5169	7	Perm179	24441
5170	8	Perm179	24997
5171	9	Perm179	25376
5172	10	Perm179	25657
5173	11	Perm179	25926
5174	12	Perm179	26285
5175	13	Perm179	26604
5176	14	Perm179	27376
5177	15	Perm179	27659
5178	16	Perm179	27854
5179	17	Perm179	28088
5180	18	Perm179	28229
5181	19	Perm179	28360
5182	20	Perm179	28668
5183	21	Perm179	28763
5184	22	Perm179	28928
5185	23	Perm179	29055
5186	24	Perm179	29243
5187	25	Perm179	29361
5188	26	Perm179	29450
5189	27	Perm179	29715
5190	28	Perm179	29802
5191	29	Perm179	29897
5192	1	Perm180	16143
5193	2	Perm180	19009
5194	3	Perm180	20455
5195	4	Perm180	21107
5196	5	Perm180	21843
5197	6	Perm180	22507
5198	7	Perm180	23198
5199	8	Perm180	23446
5200	9	Perm180	24136
5201	10	Perm180	24411
5202	11	Perm180	24791
5203	12	Perm180	25352
5204	13	Perm180	25539
5205	14	Perm180	25909
5206	15	Perm180	26333
5207	16	Perm180	26547
5208	17	Perm180	26767
5209	18	Perm180	26979
5210	19	Perm180	27197
5211	20	Perm180	27313
5212	21	Perm180	28338
5213	22	Perm180	28531
5214	23	Perm180	28686
5215	24	Perm180	28789
5216	25	Perm180	28911
5217	26	Perm180	29028
5218	27	Perm180	29134
5219	28	Perm180	29231
5220	29	Perm180	29897
5221	1	Perm181	16060
5222	2	Perm181	18551
5223	3	Perm181	20483
5224	4	Perm181	21486
5225	5	Perm181	22461
5226	6	Perm181	23222
5227	7	Perm181	23727
5228	8	Perm181	25097
5229	9	Perm181	25393
5230	10	Perm181	25750
5231	11	Perm181	26253
5232	12	Perm181	26484
5233	13	Perm181	26880
5234	14	Perm181	27126
5235	15	Perm181	27350
5236	16	Perm181	27527
5237	17	Perm181	27669
5238	18	Perm181	27820
5239	19	Perm181	27960
5240	20	Perm181	28160
5241	21	Perm181	28445
5242	22	Perm181	28613
5243	23	Perm181	28736
5244	24	Perm181	28864
5245	25	Perm181	28966
5246	26	Perm181	29108
5247	27	Perm181	29203
5248	28	Perm181	29289
5249	29	Perm181	29897
5250	1	Perm182	16315
5251	2	Perm182	18995
5252	3	Perm182	20857
5253	4	Perm182	21782
5254	5	Perm182	22589
5255	6	Perm182	23159
5256	7	Perm182	24538
5257	8	Perm182	25117
5258	9	Perm182	25525
5259	10	Perm182	25797
5260	11	Perm182	26039
5261	12	Perm182	26310
5262	13	Perm182	26625
5263	14	Perm182	26908
5264	15	Perm182	27148
5265	16	Perm182	27311
5266	17	Perm182	27966
5267	18	Perm182	28274
5268	19	Perm182	28383
5269	20	Perm182	28535
5270	21	Perm182	28668
5271	22	Perm182	28778
5272	23	Perm182	28965
5273	24	Perm182	29084
5274	25	Perm182	29204
5275	26	Perm182	29449
5276	27	Perm182	29719
5277	28	Perm182	29812
5278	29	Perm182	29897
5279	1	Perm183	16160
5280	2	Perm183	18414
5281	3	Perm183	19959
5282	4	Perm183	20734
5283	5	Perm183	22104
5284	6	Perm183	22998
5285	7	Perm183	23642
5286	8	Perm183	24046
5287	9	Perm183	24456
5288	10	Perm183	24801
5289	11	Perm183	25298
5290	12	Perm183	25531
5291	13	Perm183	25700
5292	14	Perm183	25933
5293	15	Perm183	26108
5294	16	Perm183	26304
5295	17	Perm183	27453
5296	18	Perm183	27701
5297	19	Perm183	27889
5298	20	Perm183	28052
5299	21	Perm183	28200
5300	22	Perm183	28488
5301	23	Perm183	28596
5302	24	Perm183	29224
5303	25	Perm183	29393
5304	26	Perm183	29527
5305	27	Perm183	29636
5306	28	Perm183	29735
5307	29	Perm183	29897
5308	1	Perm184	16143
5309	2	Perm184	19009
5310	3	Perm184	20458
5311	4	Perm184	21612
5312	5	Perm184	23196
5313	6	Perm184	23871
5314	7	Perm184	24378
5315	8	Perm184	24912
5316	9	Perm184	25289
5317	10	Perm184	25667
5318	11	Perm184	26144
5319	12	Perm184	26382
5320	13	Perm184	26657
5321	14	Perm184	26890
5322	15	Perm184	27152
5323	16	Perm184	27437
5324	17	Perm184	27771
5325	18	Perm184	27945
5326	19	Perm184	28076
5327	20	Perm184	28205
5328	21	Perm184	28341
5329	22	Perm184	28489
5330	23	Perm184	29113
5331	24	Perm184	29234
5332	25	Perm184	29366
5333	26	Perm184	29480
5334	27	Perm184	29594
5335	28	Perm184	29665
5336	29	Perm184	29897
5337	1	Perm185	16172
5338	2	Perm185	19176
5339	3	Perm185	20675
5340	4	Perm185	21549
5341	5	Perm185	22521
5342	6	Perm185	22957
5343	7	Perm185	23449
5344	8	Perm185	24047
5345	9	Perm185	24412
5346	10	Perm185	24898
5347	11	Perm185	25237
5348	12	Perm185	25585
5349	13	Perm185	25761
5350	14	Perm185	25971
5351	15	Perm185	26186
5352	16	Perm185	26471
5353	17	Perm185	26597
5354	18	Perm185	26915
5355	19	Perm185	27979
5356	20	Perm185	28276
5357	21	Perm185	28390
5358	22	Perm185	28529
5359	23	Perm185	29215
5360	24	Perm185	29332
5361	25	Perm185	29449
5362	26	Perm185	29568
5363	27	Perm185	29654
5364	28	Perm185	29768
5365	29	Perm185	29897
5366	1	Perm186	16277
5367	2	Perm186	18850
5368	3	Perm186	20335
5369	4	Perm186	21845
5370	5	Perm186	22663
5371	6	Perm186	24144
5372	7	Perm186	24723
5373	8	Perm186	25058
5374	9	Perm186	25419
5375	10	Perm186	25761
5376	11	Perm186	26151
5377	12	Perm186	26369
5378	13	Perm186	26640
5379	14	Perm186	26831
5380	15	Perm186	27040
5381	16	Perm186	27387
5382	17	Perm186	28052
5383	18	Perm186	28242
5384	19	Perm186	28435
5385	20	Perm186	28715
5386	21	Perm186	28922
5387	22	Perm186	29086
5388	23	Perm186	29247
5389	24	Perm186	29355
5390	25	Perm186	29471
5391	26	Perm186	29561
5392	27	Perm186	29646
5393	28	Perm186	29804
5394	29	Perm186	29897
5395	1	Perm187	16315
5396	2	Perm187	19323
5397	3	Perm187	20525
5398	4	Perm187	21508
5399	5	Perm187	22980
5400	6	Perm187	23876
5401	7	Perm187	24415
5402	8	Perm187	25027
5403	9	Perm187	25439
5404	10	Perm187	25827
5405	11	Perm187	26063
5406	12	Perm187	26396
5407	13	Perm187	26767
5408	14	Perm187	27036
5409	15	Perm187	27304
5410	16	Perm187	27516
5411	17	Perm187	27826
5412	18	Perm187	28002
5413	19	Perm187	28172
5414	20	Perm187	28295
5415	21	Perm187	28433
5416	22	Perm187	28569
5417	23	Perm187	28646
5418	24	Perm187	29337
5419	25	Perm187	29452
5420	26	Perm187	29542
5421	27	Perm187	29660
5422	28	Perm187	29802
5423	29	Perm187	29897
5424	1	Perm188	16172
5425	2	Perm188	19176
5426	3	Perm188	20423
5427	4	Perm188	21661
5428	5	Perm188	22409
5429	6	Perm188	22884
5430	7	Perm188	23412
5431	8	Perm188	23927
5432	9	Perm188	24264
5433	10	Perm188	24580
5434	11	Perm188	24814
5435	12	Perm188	25260
5436	13	Perm188	26417
5437	14	Perm188	26747
5438	15	Perm188	27021
5439	16	Perm188	27172
5440	17	Perm188	27452
5441	18	Perm188	27704
5442	19	Perm188	27830
5443	20	Perm188	27999
5444	21	Perm188	28275
5445	22	Perm188	28556
5446	23	Perm188	28681
5447	24	Perm188	28826
5448	25	Perm188	28922
5449	26	Perm188	29034
5450	27	Perm188	29123
5451	28	Perm188	29231
5452	29	Perm188	29897
5453	1	Perm189	16060
5454	2	Perm189	19023
5455	3	Perm189	20683
5456	4	Perm189	22335
5457	5	Perm189	23311
5458	6	Perm189	24021
5459	7	Perm189	24639
5460	8	Perm189	25196
5461	9	Perm189	25647
5462	10	Perm189	26467
5463	11	Perm189	26849
5464	12	Perm189	27073
5465	13	Perm189	27277
5466	14	Perm189	27500
5467	15	Perm189	27691
5468	16	Perm189	27949
5469	17	Perm189	28123
5470	18	Perm189	28399
5471	19	Perm189	28527
5472	20	Perm189	28728
5473	21	Perm189	28893
5474	22	Perm189	28970
5475	23	Perm189	29146
5476	24	Perm189	29316
5477	25	Perm189	29458
5478	26	Perm189	29550
5479	27	Perm189	29654
5480	28	Perm189	29790
5481	29	Perm189	29897
5482	1	Perm190	16277
5483	2	Perm190	18750
5484	3	Perm190	19967
5485	4	Perm190	21517
5486	5	Perm190	22398
5487	6	Perm190	23094
5488	7	Perm190	23734
5489	8	Perm190	24138
5490	9	Perm190	24538
5491	10	Perm190	24988
5492	11	Perm190	25300
5493	12	Perm190	25690
5494	13	Perm190	25906
5495	14	Perm190	26190
5496	15	Perm190	26440
5497	16	Perm190	26611
5498	17	Perm190	26807
5499	18	Perm190	27056
5500	19	Perm190	27158
5501	20	Perm190	27302
5502	21	Perm190	28346
5503	22	Perm190	28473
5504	23	Perm190	28618
5505	24	Perm190	28804
5506	25	Perm190	28919
5507	26	Perm190	29008
5508	27	Perm190	29684
5509	28	Perm190	29802
5510	29	Perm190	29897
5511	1	Perm191	16315
5512	2	Perm191	19281
5513	3	Perm191	20242
5514	4	Perm191	21919
5515	5	Perm191	22744
5516	6	Perm191	23735
5517	7	Perm191	24136
5518	8	Perm191	24728
5519	9	Perm191	25193
5520	10	Perm191	25620
5521	11	Perm191	25864
5522	12	Perm191	26303
5523	13	Perm191	26656
5524	14	Perm191	26881
5525	15	Perm191	27119
5526	16	Perm191	27454
5527	17	Perm191	27629
5528	18	Perm191	27870
5529	19	Perm191	28065
5530	20	Perm191	28183
5531	21	Perm191	28318
5532	22	Perm191	28529
5533	23	Perm191	28651
5534	24	Perm191	28809
5535	25	Perm191	28908
5536	26	Perm191	29037
5537	27	Perm191	29159
5538	28	Perm191	29828
5539	29	Perm191	29897
5540	1	Perm192	16272
5541	2	Perm192	18808
5542	3	Perm192	20618
5543	4	Perm192	21875
5544	5	Perm192	22885
5545	6	Perm192	23921
5546	7	Perm192	24372
5547	8	Perm192	24738
5548	9	Perm192	25062
5549	10	Perm192	25676
5550	11	Perm192	25978
5551	12	Perm192	26349
5552	13	Perm192	26554
5553	14	Perm192	26856
5554	15	Perm192	27600
5555	16	Perm192	27951
5556	17	Perm192	28097
5557	18	Perm192	28248
5558	19	Perm192	28463
5559	20	Perm192	28660
5560	21	Perm192	28853
5561	22	Perm192	29045
5562	23	Perm192	29303
5563	24	Perm192	29403
5564	25	Perm192	29524
5565	26	Perm192	29613
5566	27	Perm192	29703
5567	28	Perm192	29790
5568	29	Perm192	29897
5569	1	Perm193	15951
5570	2	Perm193	19293
5571	3	Perm193	20574
5572	4	Perm193	21652
5573	5	Perm193	22671
5574	6	Perm193	23422
5575	7	Perm193	23849
5576	8	Perm193	24119
5577	9	Perm193	24544
5578	10	Perm193	24899
5579	11	Perm193	25208
5580	12	Perm193	25472
5581	13	Perm193	25872
5582	14	Perm193	26078
5583	15	Perm193	26304
5584	16	Perm193	26492
5585	17	Perm193	26813
5586	18	Perm193	26945
5587	19	Perm193	27110
5588	20	Perm193	27274
5589	21	Perm193	27387
5590	22	Perm193	27512
5591	23	Perm193	28527
5592	24	Perm193	28678
5593	25	Perm193	29362
5594	26	Perm193	29608
5595	27	Perm193	29716
5596	28	Perm193	29812
5597	29	Perm193	29897
5598	1	Perm194	16047
5599	2	Perm194	19316
5600	3	Perm194	20750
5601	4	Perm194	21707
5602	5	Perm194	22348
5603	6	Perm194	22724
5604	7	Perm194	23545
5605	8	Perm194	23857
5606	9	Perm194	24316
5607	10	Perm194	24534
5608	11	Perm194	25115
5609	12	Perm194	25488
5610	13	Perm194	25824
5611	14	Perm194	26158
5612	15	Perm194	27336
5613	16	Perm194	27485
5614	17	Perm194	27702
5615	18	Perm194	27885
5616	19	Perm194	27997
5617	20	Perm194	28639
5618	21	Perm194	28767
5619	22	Perm194	28895
5620	23	Perm194	29098
5621	24	Perm194	29259
5622	25	Perm194	29347
5623	26	Perm194	29484
5624	27	Perm194	29608
5625	28	Perm194	29763
5626	29	Perm194	29897
5627	1	Perm195	16315
5628	2	Perm195	19165
5629	3	Perm195	20621
5630	4	Perm195	21811
5631	5	Perm195	22672
5632	6	Perm195	23305
5633	7	Perm195	23856
5634	8	Perm195	24278
5635	9	Perm195	25514
5636	10	Perm195	25769
5637	11	Perm195	26152
5638	12	Perm195	26475
5639	13	Perm195	26668
5640	14	Perm195	26856
5641	15	Perm195	27112
5642	16	Perm195	27375
5643	17	Perm195	27578
5644	18	Perm195	27772
5645	19	Perm195	27968
5646	20	Perm195	28138
5647	21	Perm195	28259
5648	22	Perm195	28388
5649	23	Perm195	28514
5650	24	Perm195	28695
5651	25	Perm195	28777
5652	26	Perm195	29456
5653	27	Perm195	29563
5654	28	Perm195	29802
5655	29	Perm195	29897
5656	1	Perm196	16084
5657	2	Perm196	17932
5658	3	Perm196	19555
5659	4	Perm196	21308
5660	5	Perm196	21954
5661	6	Perm196	22574
5662	7	Perm196	23839
5663	8	Perm196	24598
5664	9	Perm196	25111
5665	10	Perm196	25362
5666	11	Perm196	25756
5667	12	Perm196	25971
5668	13	Perm196	26195
5669	14	Perm196	26628
5670	15	Perm196	26910
5671	16	Perm196	27187
5672	17	Perm196	27326
5673	18	Perm196	28070
5674	19	Perm196	28162
5675	20	Perm196	28374
5676	21	Perm196	28507
5677	22	Perm196	28733
5678	23	Perm196	29023
5679	24	Perm196	29153
5680	25	Perm196	29433
5681	26	Perm196	29576
5682	27	Perm196	29666
5683	28	Perm196	29763
5684	29	Perm196	29897
5685	1	Perm197	12563
5686	2	Perm197	18596
5687	3	Perm197	20479
5688	4	Perm197	22123
5689	5	Perm197	22714
5690	6	Perm197	23247
5691	7	Perm197	23778
5692	8	Perm197	24561
5693	9	Perm197	24806
5694	10	Perm197	25359
5695	11	Perm197	25827
5696	12	Perm197	26194
5697	13	Perm197	26373
5698	14	Perm197	26703
5699	15	Perm197	27041
5700	16	Perm197	27237
5701	17	Perm197	27411
5702	18	Perm197	27623
5703	19	Perm197	27837
5704	20	Perm197	28119
5705	21	Perm197	28242
5706	22	Perm197	28368
5707	23	Perm197	28484
5708	24	Perm197	28584
5709	25	Perm197	28835
5710	26	Perm197	28996
5711	27	Perm197	29123
5712	28	Perm197	29231
5713	29	Perm197	29897
5714	1	Perm198	16143
5715	2	Perm198	19170
5716	3	Perm198	20557
5717	4	Perm198	21679
5718	5	Perm198	22251
5719	6	Perm198	22859
5720	7	Perm198	24206
5721	8	Perm198	24693
5722	9	Perm198	25155
5723	10	Perm198	25396
5724	11	Perm198	25917
5725	12	Perm198	26199
5726	13	Perm198	26471
5727	14	Perm198	26754
5728	15	Perm198	27089
5729	16	Perm198	27448
5730	17	Perm198	27653
5731	18	Perm198	27847
5732	19	Perm198	28077
5733	20	Perm198	28233
5734	21	Perm198	28376
5735	22	Perm198	28562
5736	23	Perm198	28687
5737	24	Perm198	28832
5738	25	Perm198	29511
5739	26	Perm198	29606
5740	27	Perm198	29717
5741	28	Perm198	29793
5742	29	Perm198	29897
5743	1	Perm199	16172
5744	2	Perm199	18427
5745	3	Perm199	20449
5746	4	Perm199	21929
5747	5	Perm199	22683
5748	6	Perm199	23717
5749	7	Perm199	24564
5750	8	Perm199	25061
5751	9	Perm199	25527
5752	10	Perm199	25859
5753	11	Perm199	26266
5754	12	Perm199	26500
5755	13	Perm199	26710
5756	14	Perm199	26862
5757	15	Perm199	27033
5758	16	Perm199	27217
5759	17	Perm199	27369
5760	18	Perm199	27565
5761	19	Perm199	28292
5762	20	Perm199	28422
5763	21	Perm199	28648
5764	22	Perm199	28864
5765	23	Perm199	29150
5766	24	Perm199	29275
5767	25	Perm199	29392
5768	26	Perm199	29542
5769	27	Perm199	29630
5770	28	Perm199	29768
5771	29	Perm199	29897
5772	1	Perm200	16122
5773	2	Perm200	18620
5774	3	Perm200	19884
5775	4	Perm200	20834
5776	5	Perm200	22330
5777	6	Perm200	23233
5778	7	Perm200	23804
5779	8	Perm200	24300
5780	9	Perm200	24558
5781	10	Perm200	24946
